subject_id,resting_beta_entropy,resting_alpha_entropy,resting_beta_lzc,resting_alpha_lzc,resting_tar,Left/Right Fist 1_beta_entropy_real,Left/Right Fist 1_beta_entropy_imagined,Left/Right Fist 1_beta_entropy_gap,Left/Right Fist 1_alpha_entropy_real,Left/Right Fist 1_alpha_entropy_imagined,Left/Right Fist 1_alpha_entropy_gap,Left/Right Fist 1_beta_lzc_real,Left/Right Fist 1_beta_lzc_imagined,Left/Right Fist 1_beta_lzc_gap,Left/Right Fist 1_alpha_lzc_real,Left/Right Fist 1_alpha_lzc_imagined,Left/Right Fist 1_alpha_lzc_gap,Left/Right Fist 1_tar_real,Left/Right Fist 1_tar_imagined,Left/Right Fist 1_tar_gap,Fists/Feet 1_beta_entropy_real,Fists/Feet 1_beta_entropy_imagined,Fists/Feet 1_beta_entropy_gap,Fists/Feet 1_alpha_entropy_real,Fists/Feet 1_alpha_entropy_imagined,Fists/Feet 1_alpha_entropy_gap,Fists/Feet 1_beta_lzc_real,Fists/Feet 1_beta_lzc_imagined,Fists/Feet 1_beta_lzc_gap,Fists/Feet 1_alpha_lzc_real,Fists/Feet 1_alpha_lzc_imagined,Fists/Feet 1_alpha_lzc_gap,Fists/Feet 1_tar_real,Fists/Feet 1_tar_imagined,Fists/Feet 1_tar_gap,Left/Right Fist 2_beta_entropy_real,Left/Right Fist 2_beta_entropy_imagined,Left/Right Fist 2_beta_entropy_gap,Left/Right Fist 2_alpha_entropy_real,Left/Right Fist 2_alpha_entropy_imagined,Left/Right Fist 2_alpha_entropy_gap,Left/Right Fist 2_beta_lzc_real,Left/Right Fist 2_beta_lzc_imagined,Left/Right Fist 2_beta_lzc_gap,Left/Right Fist 2_alpha_lzc_real,Left/Right Fist 2_alpha_lzc_imagined,Left/Right Fist 2_alpha_lzc_gap,Left/Right Fist 2_tar_real,Left/Right Fist 2_tar_imagined,Left/Right Fist 2_tar_gap,Fists/Feet 2_beta_entropy_real,Fists/Feet 2_beta_entropy_imagined,Fists/Feet 2_beta_entropy_gap,Fists/Feet 2_alpha_entropy_real,Fists/Feet 2_alpha_entropy_imagined,Fists/Feet 2_alpha_entropy_gap,Fists/Feet 2_beta_lzc_real,Fists/Feet 2_beta_lzc_imagined,Fists/Feet 2_beta_lzc_gap,Fists/Feet 2_alpha_lzc_real,Fists/Feet 2_alpha_lzc_imagined,Fists/Feet 2_alpha_lzc_gap,Fists/Feet 2_tar_real,Fists/Feet 2_tar_imagined,Fists/Feet 2_tar_gap,Left/Right Fist 3_beta_entropy_real,Left/Right Fist 3_beta_entropy_imagined,Left/Right Fist 3_beta_entropy_gap,Left/Right Fist 3_alpha_entropy_real,Left/Right Fist 3_alpha_entropy_imagined,Left/Right Fist 3_alpha_entropy_gap,Left/Right Fist 3_beta_lzc_real,Left/Right Fist 3_beta_lzc_imagined,Left/Right Fist 3_beta_lzc_gap,Left/Right Fist 3_alpha_lzc_real,Left/Right Fist 3_alpha_lzc_imagined,Left/Right Fist 3_alpha_lzc_gap,Left/Right Fist 3_tar_real,Left/Right Fist 3_tar_imagined,Left/Right Fist 3_tar_gap,Fists/Feet 3_beta_entropy_real,Fists/Feet 3_beta_entropy_imagined,Fists/Feet 3_beta_entropy_gap,Fists/Feet 3_alpha_entropy_real,Fists/Feet 3_alpha_entropy_imagined,Fists/Feet 3_alpha_entropy_gap,Fists/Feet 3_beta_lzc_real,Fists/Feet 3_beta_lzc_imagined,Fists/Feet 3_beta_lzc_gap,Fists/Feet 3_alpha_lzc_real,Fists/Feet 3_alpha_lzc_imagined,Fists/Feet 3_alpha_lzc_gap,Fists/Feet 3_tar_real,Fists/Feet 3_tar_imagined,Fists/Feet 3_tar_gap
S025,0.9402577561686086,0.9220367903897606,0.7677556579206847,0.4789442992109653,0.3084929108764354,0.019225365854954712,0.02271757808292052,-0.0034922122279658074,0.033631551541803195,0.011943706241102414,0.02168784530070078,-0.008174317896080141,-0.015091393274790144,0.0069170753787100026,0.008709514988097855,-0.0025307325023060656,0.01124024749040392,0.11784098060673553,0.07061823422236418,0.04722274638437135,0.02356936066680282,0.02131622736146166,0.0022531333053411595,0.03384533378321786,0.023895095126819088,0.009950238656398769,0.0004720263273075842,-0.0034188285732168477,0.003890854900524432,0.013897321522130468,0.006115611721081493,0.007781709801048975,0.16430310012339555,0.1326907082952265,0.03161239182816905,0.028111205532764583,0.013414486719672492,0.014696718813092091,0.0306394213014749,0.021166947081144083,0.009472474220330818,-0.0021218769397086668,-0.020279199808822646,0.01815732286911398,0.0030893912428959225,0.00741256335458973,-0.004323172111693807,0.014068812074357506,-0.0010417024368370997,0.015110514511194606,0.026037965189016243,0.025766736713858318,0.00027122847515792525,-0.0034263701370627064,0.016233262232997814,-0.01965963237006052,-0.0008249253062004858,0.006092150072509628,-0.006917075378710114,-0.01160939393686311,-0.0025307325023060656,-0.009078661434557045,-0.07690496906728858,-0.06841936423550302,-0.008485604831785565,0.030766738938303506,0.01647196546452434,0.014294773473779165,-0.0051891680662266015,0.0030193266672979835,-0.008208494733524585,-0.010768221163096281,-0.005580414629063779,-0.005187806534032502,0.00698024614342041,-0.005989270191661067,0.012969516335081477,-0.07507549490179935,-0.12544957834816162,0.05037408344636227,0.023986436980362402,0.014559424544667743,0.00942701243569466,-0.00794655700228375,-0.011071782474289416,0.003125225472005666,-0.00039260809503127714,-0.005148097417894348,0.004755489322863071,-0.005989270191661122,-0.01636488325972635,0.010375613068065226,-0.12068289367374471,-0.11910104163544646,-0.0015818520382982482
S026,0.9626073651492266,0.9413452785182996,0.7905831690142994,0.5201205059304601,1.3653106265853021,0.02279779787848335,0.01830312275109114,0.004494675127392211,0.030062371495579665,0.03322042919392765,-0.0031580576983479824,0.018282333083614932,0.0040158651150252744,0.014266467968589658,0.007306491696186357,0.0012540507398149936,0.006052440956371363,0.20371260052741968,-0.40406491348205675,0.6077775140094764,0.02049868508684849,0.011450577462139178,0.009048107624709312,0.036195175550240766,0.03452909599386811,0.0016660795563726571,-0.017599995443443928,0.010932940493735388,-0.028532935937179316,-0.0052307074277258,0.012061981019049539,-0.01729268844677534,0.5191646500415719,-0.013448451898053992,0.5326131019396259,0.016501130627649685,0.016117043972115774,0.00038408665553391064,0.03908638558529265,0.029027462992569975,0.010058922592722674,0.01352684376075175,0.0022865962703476628,0.011240247490404087,0.0077388089073557875,-0.00047521810486261806,0.008214027012218406,-0.2235121350953162,-0.34659796333426374,0.12308582823894754,0.010490560386915426,0.005416178499167423,0.005074381887748003,0.028784615085804655,0.01831943735468622,0.010465177731118436,-0.018032312654613247,0.003151230692686413,-0.02118354334729966,0.018546739186590222,0.005577222851508745,0.012969516335081477,0.007140204858147925,-0.3890368997465149,0.3961771046046628,0.01196767587934977,0.015508068086722893,-0.003540392207373122,0.02191257471327801,0.013211858454956205,0.008700716258321806,-0.02451707082215404,-0.015438409387596885,-0.009078661434557156,-0.0013398525272013684,-0.00047521810486261806,-0.0008646344223387503,-0.061925609426568995,-0.45293346046640126,0.39100785103983227,0.01743297989896797,0.009734781619303745,0.007698198279664226,0.026175549638796758,0.02671667633342678,-0.000541126694630023,0.0027189134815170934,-0.02408475361098461,0.026803667092501704,0.01379124986372715,0.006009540062678176,0.007781709801048975,0.22379889304650602,-0.13608797912116333,0.35988687216766935
S027,0.9557989497654921,0.9237265564045402,0.8103766438233196,0.5006159869580679,0.6803713791969114,-0.004786259899063672,-0.012205788760388914,0.007419528861325242,0.006749617442403211,-0.016163223559792605,0.022912841002195816,-0.008428217104115565,-0.02096541622802761,0.012537199123912046,-0.0038835113244476416,-0.0012896080574313906,-0.002593903267016251,0.05836688607329732,-0.18003535543119076,0.23840224150448808,-0.0017058467122884613,-0.00215824846644741,0.0004524017541589487,0.0035351598346800017,0.0015495783207325475,0.001985581513947454,-0.013183706426978747,-0.01620992690516443,0.0030262204781856816,-0.004748145746786447,-0.01685302765952912,0.012104881912742671,0.024248277362036386,-0.16396494627944747,0.18821322364148385,-0.0031592011470313874,-0.001843402519830617,-0.0013157986272007705,0.005090965082065524,-0.03273369049413266,0.037824655576198185,-0.023991636706213293,-0.025720905550890794,0.0017292688446775006,-0.0077743662249720735,-0.01944693092654548,0.011672564701573407,-0.1008139046670471,-0.14625879994074897,0.04544489527370188,-0.0037745520786175435,-0.0032719779381374936,-0.0005025741404800499,-0.006697611998254582,-0.030500205439113692,0.02380259344085911,-0.014480658060486928,-0.01966846459451954,0.005187806534032613,-0.002586559690939516,-0.020743882560053606,0.01815732286911409,-0.05133718917470165,-0.2995040833943362,0.24816689421963456,-0.0014203280001101604,-0.011965005806144124,0.010544677806033964,0.02020767396920109,-0.024831807776977577,0.04503948174617867,-0.01837151296101125,-0.021397733439197042,0.0030262204781857927,0.004762832898940084,-0.006045097380294684,0.010807930279234768,-0.09711995272430063,0.21912237960910697,-0.3162423323334076,-0.007348421788965553,-0.0030719076321797933,-0.00427651415678576,-0.008431240726260447,0.00619472555177325,-0.014625966278033697,-0.008428217104115565,-0.020965416228027722,0.012537199123912157,-0.007342049013802643,-0.0064774145914640036,-0.0008646344223386393,-0.09669876507353958,-0.030527736764227376,-0.06617102830931221
S028,0.9399954953335212,0.9059262695878427,0.7694893929404532,0.4912249222676568,1.3481864047834422,-0.014821475716577659,0.0032997780920850373,-0.018121253808662696,0.011711694927794447,0.007793162746464355,0.003918532181330092,-0.019851348772744304,0.00824926995326547,-0.028100618726009774,-0.0035711080685935093,0.013721580378181608,-0.017292688446775117,0.22833995046980937,-0.1410419413374735,0.36938189180728287,-0.011426905086994954,-0.005846732790376397,-0.005580172296618557,-0.004728337845821606,-0.005259219910716317,0.000530882064894711,-0.014663542238711691,-0.006449515226493396,-0.008214027012218295,0.004210601732455299,0.009830725477657287,-0.005620123745201988,0.031062343192548525,-0.10311015651716104,0.13417249970970957,-0.006942652915567393,-0.00833434551756096,0.001391692601993566,-0.015529304375734299,0.012922890267545561,-0.02845219464327986,-0.008611101282340217,-0.017257445505727942,0.008646344223387725,0.0016166984654389926,0.019341704123383652,-0.01772500565794466,0.3775985251861027,-0.17798080620165924,0.5555793313877619,-0.022386684297246884,0.00024146823519499705,-0.02262815253244188,-0.0071614956326341295,0.017586339548212093,-0.024747835180846223,-0.020715983195083165,0.006087683897418539,-0.026803667092501704,0.004210601732455299,0.01761243527870615,-0.013401833546250852,-0.3167069756950618,0.11066544679061274,-0.42737242248567453,-0.010103444369327419,-0.018945012433549846,0.008841568064222427,0.009210228212050864,-0.004342204808432393,0.013552433020483257,0.00868158716443479,-0.018122079928066803,0.026803667092501593,-0.0031387908574241896,0.01199231153350433,-0.01513110239092852,-0.08034329520916317,-0.49382692268390216,0.413483627474739,-0.01458430057764959,-0.01934686177468392,0.004762561197034332,-0.009928400975341978,-0.006626584731674989,-0.0033018162436669884,-0.013366590605203621,-0.022012934828591235,0.008646344223387614,-0.007029645757948733,-0.0009772048015772583,-0.006052440956371474,-0.26124776082533474,0.0478694069835468,-0.30911716780888154
S029,0.9392213855217019,0.9321140224339542,0.7626989307796942,0.4858792392900381,0.4489239816621243,0.035758688396985705,0.03671959062788532,-0.0009609022308996185,0.031805308399553645,0.012468343207134858,0.019336965192418787,0.0016378985677737434,-9.137027690386823e-05,0.0017292688446776117,0.023822752678663683,0.007394698654226983,0.0164280540244367,0.050120317959173544,-0.09842150937358618,0.14854182733275972,0.043925530222355014,0.037180685365316046,0.006744844857038967,0.02469965066782842,0.011332971887543009,0.013366678780285413,0.006393387890636815,-0.0048468595997670505,0.011240247490403865,0.01690567729995357,0.0004776232755169252,0.016428054024436645,0.11973385358598998,-0.0531341977508209,0.17286805133681088,0.035033179589449626,0.02708234130332332,0.007950838286126305,0.019957562325775724,-0.0013133010995265426,0.021270863425302267,-0.02041027920186489,-0.013493203823154776,-0.006917075378710114,0.01906726335580028,-0.013788844693072677,0.032856108048872956,-0.1742890841574362,-0.19972655107848963,0.02543746692105342,0.0364206116398581,0.035986337062167695,0.0004342745776904078,0.029641156735998875,0.012349952644307938,0.017291204091690937,0.01806595259221022,-0.017384058723679097,0.03545001131588932,0.006097747020719024,-0.00038701114682182514,0.0064847581675408494,0.06785525516501345,-0.0645770580604556,0.13243231322546906,0.04094855307629186,0.03405139161116788,0.00689716146512398,0.02187748520109445,-0.0042914651142215154,0.026168950315315964,0.007258022312975676,0.0025025329901123827,0.004755489322863293,4.5306064347605535e-05,0.0022068921201944813,-0.002161586055846876,-0.1197385188114406,-0.17376718883805642,0.05402867002661582,0.03623907620773981,0.036419019309912204,-0.0001799431021723974,0.015517836702097276,-0.01033811855306499,0.025855955255162266,0.008122656735314315,0.006393387890636926,0.0017292688446773896,0.010420919132412776,-0.021138237282952166,0.03155915641536494,-0.12258294397655572,-0.20993826061899012,0.0873553166424344
S030,0.9545434612231333,0.9404911705592544,0.7569198140471335,0.5144858671162135,0.9468880910564474,0.030903981864159324,0.030992396285604462,-8.841442144513767e-05,0.031409663863952386,0.026371905759994374,0.005037758103958012,0.02557433816944843,-0.013334210835795779,0.03890854900524421,0.008185641187569703,0.006456372342892203,0.0017292688446775006,-0.043978078480265026,-0.11592149199426494,0.07194341351399991,0.027122568034377514,0.026635392031161054,0.0004871760032164607,0.02421474020116976,0.02645305462603631,-0.00223831442486655,-0.008146404301763388,-0.01376652804696532,0.005620123745201933,0.010347227243416635,0.003430151864706521,0.006917075378710114,-0.15713207841484156,-0.13766743703576179,-0.019464641379079772,0.03227279806848771,0.03173729895149979,0.0005354991169879142,0.020796196729969463,0.03155608176266067,-0.010759885032691208,0.014334090679044453,-0.002958597767730664,0.017292688446775117,-0.0047838751475116625,-0.003054606302834162,-0.0017292688446775006,1.4736422880852726,0.08770515361326714,1.3859371344720055,0.03069168371498876,0.02758102994803957,0.0031106537669491896,0.02756056433889975,0.026846201282558102,0.0007143630563416492,0.0013645743439629765,-0.01376652804696532,0.015131102390928297,-0.0026222890916647312,-0.006513143992189385,0.003890854900524654,0.3548922288273162,-0.07962833074776698,0.4345205595750832,0.03257474236123514,0.031484977473801856,0.0010897648874332866,0.027418193490948317,0.011825621004862952,0.015592572486085365,0.00698469808916502,0.0009322571327935458,0.006052440956371474,-0.005648509569850524,0.0029978346535372014,-0.008646344223387725,0.45269714696586094,0.007698865229822771,0.44499828173603817,0.03082112364564671,0.02726881911099921,0.003552304534647499,0.02130412759172695,0.012149186145098856,0.009154941446628095,0.00698469808916502,0.00741701530033434,-0.00043231721116931965,-0.003054606302834273,-0.005216192358681315,0.0021615860558470423,-0.13091749133866526,-0.1854916582280589,0.05457416688939365
S031,0.9323407736281785,0.8668819499713941,0.7488290506215485,0.4902135768394587,1.1314961664807666,0.00038677871948655795,-0.0248813982684577,0.025268176987944257,-0.02466061048242285,-0.027667263746527948,0.003006653264105097,-0.010431253944243601,-0.04804285131597985,0.03761159737173625,0.00738353321650026,-0.0016951282180567295,0.00907866143455699,-0.5719058814514055,-0.013270318574221562,-0.558635562877184,-0.009692767064645724,-0.03963167906185061,0.029938911997204887,-0.02741073316930942,-0.02366070785430263,-0.0037500253150067886,-0.015619060478276214,-0.03247943171388212,0.01686037123560591,0.004789629949483898,0.00868048485000844,-0.003890854900524543,-0.16542478056839094,0.08444764315784181,-0.24987242372623275,-0.03367707644261442,-0.0138093736210253,-0.019867702821589117,-0.0461811389275415,-0.052347105620523915,0.006165966692982416,-0.054527609483520534,-0.04242272757077781,-0.012104881912742727,0.0039249955271451475,-0.0034243970627341747,0.007349392589879322,0.36555850341338436,0.13989982563438197,0.2256586777790024,-0.0390975868100617,-0.03960078869599282,0.0005032018859311149,-0.04177910642180249,-0.03967331447158762,-0.0021057919502148748,-0.04761053410481053,-0.04717821689364121,-0.00043231721116931965,0.004789629949483953,-0.011206106863783094,0.015995736813267047,0.010799729413591308,0.1619252177608399,-0.1511254883472486,-0.03361694510222413,-0.03653089655933739,0.002913951457113262,-0.02352447189931195,-0.0829000224184745,0.059375550519162545,-0.04285504478194713,-0.04112577593726974,-0.0017292688446773896,-0.005153665907411786,-0.009909155230274969,0.004755489322863182,0.3853413067239515,0.3890368290794679,-0.0036955223555164007,-0.051008693440394715,-0.03376440227451183,-0.017244291165882886,-0.026035105731850305,-0.06740679176693265,0.041371686035082345,-0.054527609483520534,-0.03161479729154337,-0.02291281219197716,-0.002992079851564855,-0.008612203596766899,0.005620123745202044,0.46619641567175574,0.1958182650928375,0.27037815057891823
S032,0.950736031521771,0.9483363375708078,0.769055959185511,0.5266220122545909,1.3530434346477358,0.0017813715933538976,0.007660443085002355,-0.005879071491648458,-0.020024786378162407,0.0027640878792969392,-0.022788874257459346,0.012141241397562674,0.017761365142764718,-0.005620123745202044,-0.009570627696009693,0.002534254216732923,-0.012104881912742615,3.2333031634955622,0.002171034374502945,3.2311321291210593,0.005128069225578846,-0.008195322334807131,0.013323391560385978,-0.004079473969570868,-0.002200220488011273,-0.0018792534815595952,0.004791848807683352,0.014735144664579147,-0.009943295856895795,-0.007841358851332081,-0.010435262118348443,0.002593903267016362,1.0083629341785498,-0.016508296712798076,1.024871230891348,-0.003490140717719248,0.0009830061816286095,-0.004473146899347857,-0.026722233807659257,0.0018918454163969756,-0.028614079224056232,0.010844289764054715,0.007818069285869034,0.0030262204781856816,-0.014326117018872986,-5.9649050283105964e-05,-0.01426646796858988,2.722661954898892,0.28535228208237906,2.4373096728165127,-0.010338835901957388,-0.005602972087631053,-0.004735863814326335,-0.05136818046134206,-0.0003630200649478166,-0.051005160396394245,-0.0008282749375185805,-0.002989860993365512,0.0021615860558469313,-0.029457219409801394,-0.00481513837314651,-0.024642081036654884,2.5077117471301165,0.178336051859463,2.3293756952706532,-0.007324473189066039,-0.00708292819197498,-0.0002415449970910588,-0.028522940644895023,0.006022951856247349,-0.03454589250114237,3.6359484820058796e-05,0.007385752074699603,-0.007349392589879544,-0.029889536620970714,-0.006976724428993442,-0.022912812191977272,3.076730804388638,-0.3455020876193948,3.422232892008033,-0.0037250846763756673,-0.013516814539628497,0.00979172986325283,0.0025487533346526536,0.0034085644532479975,-0.0008598111185953439,0.016896730720425968,-0.0012605921486880112,0.01815732286911398,-0.013461482596534236,-0.012164530963026055,-0.001296951633508181,1.2452933114268838,0.2578872182583374,0.9874060931685464
S033,0.9019487195119155,0.8804920908041882,0.7105424022683341,0.46391859570630767,0.369287169741981,0.051561775677467336,0.030344782303532547,0.02121699337393479,0.0871586295786495,0.05779109807083671,0.029367531507812794,0.06417004014719885,0.021802953452599416,0.04236708669459943,0.05097120279642675,0.044054127417716415,0.006917075378710336,1.5285927928094705,0.2798008268851206,1.2487919659243498,0.04852270024213179,0.01829990668896564,0.03022279355316615,0.08198710661847297,0.05052534405712028,0.03146176256135269,0.041257227955221576,0.011859657595703732,0.029397570359517844,0.05615900933045914,0.03238156271614323,0.02377744661431591,2.0181541799432483,0.5039578812295087,1.5141962987137396,0.04596268902752687,0.02939681813328765,0.01656587089423922,0.07038266711919461,0.04247712448942664,0.027905542629767965,0.04298649679989908,0.03174624930949521,0.011240247490403865,0.06437303634267755,0.033678514349651356,0.03069452199302619,1.1346197520836694,0.11179837618165644,1.022821375902013,0.0503505194759144,0.014840006425653973,0.03551051305026043,0.07221674266382638,0.048899033812575654,0.02331770885125073,0.055523695923811234,0.02655844277546271,0.028965253148348524,0.061346815864491866,0.033678514349651356,0.02766830151484051,1.8652228792619792,0.17693754382747312,1.688285335434506,0.040594549756698184,0.01512106245763667,0.025473487299061515,0.07543637674079384,0.04672097747594339,0.02871539926485045,0.039095641899374756,0.011427340384534301,0.027668301514840454,0.0652376707650163,0.023302901281586186,0.04193476948343011,1.0856619990203054,0.16978404662073548,0.9158779523995699,0.029460905366522572,0.02270483912892851,0.0067560662375940606,0.0748479869011297,0.04058247843817164,0.03426550846295806,0.022667587874938167,0.00969807153985669,0.012969516335081477,0.04837729952941028,0.024599852915094422,0.023777446614315856,0.7755169582081536,0.009070945912875272,0.7664460122952783
S034,0.9578551714864766,0.8728261893388614,0.7645771437177763,0.46464098529787773,0.5326457455932605,0.030846098517884113,0.030460838912600097,0.00038525960528401626,0.07743265716955938,0.030605069314164735,0.04682758785539465,-0.006725072537849264,0.0006243200520302805,-0.007349392589879544,0.029929904279895614,0.003990871609732605,0.02593903267016301,0.49362495427044406,-0.05836410564474215,0.5519890599151862,0.030254067811890217,0.030997726728946184,-0.0007436589170559671,0.070855915587125,0.02738458321032633,0.04347133237679868,-0.005428120904341083,-0.0019695832149859704,-0.0034585376893551123,0.02517441495703232,-0.006384741458332455,0.031559156415364775,0.17182658178564314,-0.009810915240376583,0.18163749702601972,0.029059867492971625,0.03085135098581604,-0.0017914834928444145,0.054031580022668946,0.03964138789156457,0.014390192131104373,-0.024882395406963242,-0.005428120904340972,-0.01945427450262227,0.018257339578322207,0.006584774876748967,0.01167256470157324,0.05052709323433946,-0.06848896301179058,0.11901605624613004,0.028404670311796054,0.027907772247619866,0.0004968980641761878,0.03785694568521447,0.05234099823354632,-0.01448405254833185,-0.010183610227204265,-0.0032665348484940404,-0.006917075378710225,0.006584774876749078,0.005287823243240841,0.0012969516335082365,0.05774721957443829,0.16207414704262024,-0.10432692746818195,0.03302453320725862,0.02839857002773094,0.004625963179527681,0.048676340608108215,0.024768187393068186,0.02390815321504003,-0.010183610227204265,-0.006292755326679722,-0.003890854900524543,0.01652807073364465,-0.005520107035993649,0.0220481777696383,0.13261087226785884,-0.04973808497125892,0.18234895723911776,0.031072673353411906,0.02717722637825981,0.003895446975152095,0.05917100216060467,0.02744032141628372,0.03173068074432095,0.0010566372631996002,0.00019200284086096087,0.0008646344223386393,0.010907946988442718,0.010475629777273399,0.00043231721116931965,0.03975545495160537,-0.06059428065649208,0.10034973560809746
S035,0.967130375287836,0.9386379919806597,0.7442057572355001,0.49093596643102877,0.9067611243431053,0.0019160072312808252,0.002467713287655937,-0.0005517060563751119,0.0033483316848436084,0.00938117102163416,-0.006032839336790552,0.01969875490079831,0.01796948605612081,0.0017292688446775006,0.0027702887244058783,0.014875170637148383,-0.012104881912742504,-0.11111785260925922,-0.010769317470052386,-0.10034853513920683,-0.0034453762605294314,0.0018104959954394761,-0.0052558722559689075,0.001630712472092788,0.0061199865922775265,-0.004489274120184739,0.008890824621563875,0.013213996733257516,-0.004323172111693641,0.0014733370908976418,-0.00025593175377980337,0.0017292688446774451,-0.033482021659722916,0.304519223582282,-0.3380012452420049,0.0004256138562485079,-0.0007934431328384672,0.0012190569890869751,-0.002850519508676652,-0.01303937829697277,0.010188858788296118,0.030506685180032855,0.004999969721039443,0.025506715458993412,0.017036756692995314,-0.0045791038654737215,0.021615860558469036,0.22540620219417962,0.05624401209554408,0.16916219009863553,-0.006316414461397413,-0.010784677706223267,0.004468263244825854,-0.008749921238342173,-0.013858402338536746,0.005108481100194573,0.0032707008763618317,-0.0053756433470256715,0.008646344223387503,0.00839041246960781,-0.008902275977167529,0.01729268844677534,-0.2471728834631196,-0.06805666956237988,-0.17911621390073973,-0.010949929446423146,-0.005117338761257972,-0.005832590685165173,-0.019112132714355523,-0.006281583344334152,-0.012830549370021371,0.001541432031684442,0.01624021721144331,-0.014698785179758866,0.011416632947793381,0.009687364103115992,0.0017292688446773896,0.2135937441646043,0.4920736742464338,-0.2784799300818295,-0.012000309929403596,-0.0045379950286688064,-0.00746231490073479,-0.020014370630055067,-0.00046429298904016036,-0.019550077641014907,-0.02093906294912362,0.008458507410394445,-0.029397570359518066,-0.008902275977167529,0.001041019879728211,-0.00994329585689574,-0.31333171805702364,0.1023470094975989,-0.41567872755462254
S036,0.9176279374888131,0.9435394397249458,0.7460839701735823,0.5212763292769723,0.7716008225422627,0.01900385478781219,0.0027952672722908467,0.016208587515521344,-0.011319871694841388,0.001450252674364827,-0.012770124369206215,0.011335783795175303,0.016955907540377346,-0.005620123745202044,0.0026921306603191475,-0.005089579140729827,0.007781709801048975,-0.14193396340610254,-0.13152092592019105,-0.010413037485911492,0.007449954555067584,0.025154562803207714,-0.01770460824814013,0.008746015975723442,-0.0125379800884724,0.021283996064195843,0.013497369851022456,0.032951644353644505,-0.01945427450262205,-0.002063358662544146,-0.011142020097101302,0.009078661434557156,-0.19407978674689963,-0.061622267079849635,-0.13245751966705,0.019245280696117195,0.007326866928151876,0.011918413767965319,-0.01324543300946468,-0.023366672764021046,0.010121239754556366,0.031222375508967004,0.009606514950497802,0.021615860558469202,0.0026921306603189255,-0.007683482407746189,0.010375613068065115,-0.1317073499189919,0.02625168027685354,-0.15795903019584545,-0.013468717608936864,1.4345678519656069e-05,-0.01348306328745652,0.0007639602013503888,-0.01127140487793643,0.01203536507928682,-0.012441662819140609,0.0052833428388041614,-0.01772500565794477,0.0005305446044719941,-0.006818847985407439,0.007349392589879433,-0.007930866907743694,-0.12237538871977383,0.11444452181203013,-0.005337833878722664,0.012159024214482006,-0.01749685809320467,-0.00583327047813742,0.0007510335312839178,-0.006584304009421338,-0.0007690981175672018,0.02344066570791825,-0.024209763825485453,-0.00033408981786653413,0.0013951790268108555,-0.0017292688446773896,-0.17342940196187795,0.021252733856961248,-0.1946821358188392,3.6022285826553535e-05,0.006918211763487725,-0.006882189477661171,0.010106699403762742,-0.020811245863790906,0.030917945267553648,0.006580294472312231,0.016091273118038707,-0.009510978645726476,0.007879937194351538,-0.0016310414513748261,0.009510978645726365,-0.1955057243298044,0.043113442328385765,-0.23861916665819016
S037,0.9654255046367824,0.9430678181653087,0.7845150964451106,0.5258996226630208,1.7028707498793365,0.025609026938209878,0.022746515945437862,0.002862510992772016,0.0314710956053722,0.03900116576013313,-0.007530070154760926,0.020459550752279232,0.012245523740060826,0.008214027012218406,-0.0023634799368988935,-0.0019311627257294628,-0.00043231721116943067,-0.2586668351700878,-0.4329499323946875,0.17428309722459967,0.023211961164268713,0.021737505835668025,0.0014744553286006878,0.037733034394851206,0.03734446684286419,0.000388567551987018,0.013542475373569007,-0.0011563098061899701,0.014698785179758977,-0.010577506949117077,-0.0006342110922215038,-0.009943295856895573,-0.12155931211417115,-0.4783042851912378,0.35674497307706665,0.021683826634646408,0.01696580555119953,0.004718021083446877,0.02995714275016559,0.03258872198089591,-0.0026315792307303187,0.010083937684213895,-0.004182530284375763,0.014266467968589658,-0.0019311627257294628,-0.014036044638472078,0.012104881912742615,-0.6407712558211855,-0.700431626223629,0.05966037040244343,0.02280500301835453,0.019007459119087855,0.0037975438992666755,0.02913838229328558,0.03517174161267178,-0.0060333593193862,0.00014064182731821084,-0.010667288451916335,0.010807930279234546,0.0006627405412867882,-0.006686652048592756,0.007349392589879544,-0.6343185931269839,-0.6304637631202625,-0.003854830006721377,0.019943849843848227,0.016148138311657623,0.0037957115321906043,0.04303996440330704,0.027366964017821127,0.015673000385485913,-0.005479481917883833,-0.013693508930102016,0.008214027012218184,-0.0023634799368988935,-0.008848238104439576,0.006484758167540683,-0.32762015042370995,-0.4495583072971119,0.12193815687340193,0.020800989474263565,0.021260893481727328,-0.0004599040074637628,0.03103584067362064,0.03044943068608763,0.0005864099875330098,0.008786986050705825,-0.003750213073206221,0.012537199123912046,-0.01576531348314969,-0.019223851172504802,0.0034585376893551123,-0.506013752688592,-0.23164022641484272,-0.2743735262737492
